Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Order_ID,Ship_Date,Units_Sold,Unit_Price,Unit_Cost,Total_Revenue,Total_Cost,Total_Profit
Asia,India,Cosmetics,Offline,M,9/9/2016,171869790,10/1/2016,8945,437.2,263.33,3910754.0,2355486.8,1555267.1
Asia,India,Snacks,Online,M,5/2/2017,335189712,5/6/2017,8939,152.58,97.44,1363912.6,871016.2,492896.47
Asia,India,Personal Care,Online,L,12/2/2014,476003539,12/3/2014,8880,81.73,56.67,725762.4,503229.6,222532.8
Asia,India,Cereal,Offline,H,5/27/2012,231537997,6/29/2012,6094,205.7,117.11,1253535.8,713668.3,539867.44
Asia,India,Vegetables,Online,C,5/5/2015,514786565,6/13/2015,5639,154.06,90.93,868744.3,512754.28,355990.06
Asia,India,Meat,Offline,C,5/25/2014,139315927,6/14/2014,5533,421.89,364.69,2334317.2,2017829.8,316487.6
Asia,India,Vegetables,Offline,C,4/6/2017,251197087,4/18/2017,3655,154.06,90.93,563089.3,332349.16,230740.16
Asia,India,Meat,Offline,C,2/9/2017,844907271,3/30/2017,5692,421.89,364.69,2401398.0,2075815.5,325582.4
Asia,India,Baby Food,Offline,H,12/25/2013,369899642,2/6/2014,379,255.28,159.42,96751.12,60420.18,36330.94
Asia,India,Personal Care,Offline,L,10/17/2013,943457210,10/29/2013,8809,81.73,56.67,719959.56,499206.03,220753.55
Asia,India,Clothes,Online,L,9/16/2013,677472627,10/17/2013,8060,109.28,35.84,880796.8,288870.4,591926.4
Asia,India,Meat,Offline,H,6/26/2013,199815404,6/29/2013,8673,421.89,364.69,3659052.0,3162956.2,496095.6
Asia,India,Household,Offline,M,4/23/2011,497086131,5/2/2011,7687,668.27,502.54,5136991.5,3863025.0,1273966.5
Asia,India,Fruits,Online,M,7/14/2012,458599221,8/7/2012,8556,9.33,6.92,79827.48,59207.52,20619.96
Asia,India,Cereal,Offline,L,1/3/2016,578964316,1/5/2016,7262,205.7,117.11,1493793.4,850452.8,643340.56
Asia,India,Snacks,Online,H,11/29/2013,416969192,12/30/2013,9305,152.58,97.44,1419756.9,906679.2,513077.7
Asia,India,Office Supplies,Online,H,7/13/2016,456147038,8/19/2016,2900,651.21,524.96,1888509.0,1522384.0,366125.0
Asia,India,Snacks,Offline,L,10/27/2015,387205255,10/29/2015,1494,152.58,97.44,227954.52,145575.36,82379.16
Asia,India,Clothes,Online,M,3/6/2014,149462401,3/10/2014,8101,109.28,35.84,885277.25,290339.84,594937.44
Asia,India,Snacks,Online,H,11/6/2010,481837880,11/22/2010,5391,152.58,97.44,822558.75,525299.06,297259.75
Asia,India,Snacks,Offline,L,3/8/2014,284145772,4/11/2014,3903,152.58,97.44,595519.75,380308.3,215211.42
Asia,India,Vegetables,Online,M,6/15/2014,785576808,7/11/2014,8490,154.06,90.93,1307969.4,771995.7,535973.7
Asia,India,Snacks,Offline,L,4/15/2017,505175244,5/11/2017,1436,152.58,97.44,219104.88,139923.84,79181.04
Asia,India,Household,Offline,H,4/30/2017,200506341,5/25/2017,3137,668.27,502.54,2096363.0,1576468.0,519895.0
Asia,India,Fruits,Online,L,8/15/2010,266305005,8/16/2010,4424,9.33,6.92,41275.92,30614.08,10661.84
Asia,India,Vegetables,Online,L,11/26/2010,490223109,1/1/2011,6767,154.06,90.93,1042524.0,615323.3,427200.72
Asia,India,Clothes,Online,L,1/8/2013,775134217,2/17/2013,8295,109.28,35.84,906477.6,297292.8,609184.8
Asia,India,Snacks,Online,M,5/6/2011,386176574,6/19/2011,7085,152.58,97.44,1081029.2,690362.4,390666.9
Asia,India,Snacks,Offline,H,3/11/2013,475468385,4/9/2013,516,152.58,97.44,78731.28,50279.04,28452.24
Asia,India,Snacks,Offline,C,4/10/2017,739000785,5/4/2017,5609,152.58,97.44,855821.25,546540.94,309280.25
Asia,India,Personal Care,Offline,C,1/9/2013,271941936,2/10/2013,2517,81.73,56.67,205714.4,142638.39,63076.02
Asia,India,Cosmetics,Offline,L,9/4/2016,405695331,9/24/2016,3119,437.2,263.33,1363626.8,821326.25,542300.5
Asia,India,Meat,Online,L,4/20/2014,701345145,5/3/2014,2469,421.89,364.69,1041646.44,900419.6,141226.8
Asia,India,Meat,Online,M,9/29/2010,861875140,10/20/2010,6862,421.89,364.69,2895009.2,2502502.8,392506.4
Asia,India,Office Supplies,Online,M,5/9/2015,871528089,5/28/2015,3384,651.21,524.96,2203694.8,1776464.6,427230.0
Asia,India,Vegetables,Offline,H,6/17/2016,415841805,6/22/2016,5686,154.06,90.93,875985.2,517027.97,358957.2
Asia,India,Cereal,Offline,L,2/14/2010,734096419,2/14/2010,4299,205.7,117.11,884304.3,503455.88,380848.4
Asia,India,Personal Care,Offline,M,9/5/2012,364460122,10/22/2012,704,81.73,56.67,57537.92,39895.68,17642.24
Asia,India,Baby Food,Offline,M,9/2/2016,271011960,10/13/2016,7316,255.28,159.42,1867628.5,1166316.8,701311.75
Asia,India,Beverages,Offline,H,5/14/2017,989596784,5/23/2017,2534,47.45,31.79,120238.3,80555.86,39682.44
Asia,India,Cosmetics,Online,H,8/6/2015,481105315,8/15/2015,8609,437.2,263.33,3763854.8,2267008.0,1496846.9
Asia,India,Cereal,Online,H,9/11/2010,988173282,10/13/2010,1288,205.7,117.11,264941.6,150837.69,114103.92
Asia,India,Household,Online,L,2/7/2011,448156630,3/17/2011,8361,668.27,502.54,5587405.5,4201737.0,1385668.5
Asia,India,Meat,Online,H,6/24/2015,963905942,7/25/2015,43,421.89,364.69,18141.27,15681.67,2459.6
Asia,India,Baby Food,Online,L,11/12/2012,381469619,11/16/2012,4192,255.28,159.42,1070133.8,668288.6,401845.12
Asia,India,Clothes,Online,L,6/23/2012,140781056,7/26/2012,9098,109.28,35.84,994229.44,326072.3,668157.1
Asia,India,Beverages,Offline,C,9/29/2016,905505454,11/18/2016,8041,47.45,31.79,381545.44,255623.39,125922.06
Asia,India,Office Supplies,Offline,C,1/4/2010,538955199,1/26/2010,7675,651.21,524.96,4998037.0,4029068.0,968968.75
Asia,India,Cereal,Online,M,5/29/2016,847951686,7/7/2016,6602,205.7,117.11,1358031.4,773160.25,584871.2
Asia,India,Cereal,Online,C,3/3/2012,650259578,3/9/2012,5114,205.7,117.11,1051949.8,598900.56,453049.25
Asia,India,Vegetables,Online,C,7/5/2016,245856273,8/8/2016,3189,154.06,90.93,491297.34,289975.78,201321.56
Asia,India,Office Supplies,Online,C,3/6/2013,578231751,4/21/2013,480,651.21,524.96,312580.8,251980.8,60600.0
Asia,India,Clothes,Online,C,12/23/2013,322591054,1/26/2014,716,109.28,35.84,78244.48,25661.44,52583.04
Asia,India,Snacks,Offline,C,5/3/2011,842060267,6/15/2011,3200,152.58,97.44,488256.0,311808.0,176448.0
Asia,India,Beverages,Offline,L,12/27/2015,678106486,1/17/2016,5633,47.45,31.79,267285.84,179073.06,88212.78
Asia,India,Office Supplies,Online,C,4/10/2010,862015473,5/4/2010,8389,651.21,524.96,5463000.5,4403889.5,1059111.2
Asia,India,Fruits,Offline,H,12/26/2016,249337136,1/24/2017,3254,9.33,6.92,30359.82,22517.68,7842.14
Asia,India,Clothes,Online,M,12/21/2014,131268441,1/29/2015,4104,109.28,35.84,448485.12,147087.36,301397.75
Asia,India,Cosmetics,Offline,C,3/30/2017,350339257,4/29/2017,2026,437.2,263.33,885767.2,533506.56,352260.62
Asia,India,Baby Food,Online,M,2/22/2013,470704352,3/2/2013,733,255.28,159.42,187120.23,116854.86,70265.38
Asia,India,Office Supplies,Offline,C,8/22/2014,474143588,9/9/2014,8479,651.21,524.96,5521609.5,4451136.0,1070473.8
Asia,India,Fruits,Online,M,11/1/2013,198293197,11/9/2013,8218,9.33,6.92,76673.94,56868.56,19805.38
Asia,India,Meat,Online,C,7/14/2014,282623565,8/22/2014,3448,421.89,364.69,1454676.8,1257451.1,197225.6
Asia,India,Personal Care,Offline,C,6/10/2012,473748767,7/30/2012,1643,81.73,56.67,134282.39,93108.81,41173.58
Asia,India,Baby Food,Online,C,4/9/2016,311457526,5/5/2016,6058,255.28,159.42,1546486.2,965766.4,580719.9
Asia,India,Beverages,Online,H,3/29/2016,557050454,4/19/2016,2463,47.45,31.79,116869.35,78298.77,38570.58
Asia,India,Personal Care,Offline,H,8/28/2012,966794574,9/19/2012,4854,81.73,56.67,396717.4,275076.2,121641.24
Asia,India,Vegetables,Online,C,5/13/2011,418096578,5/20/2011,2923,154.06,90.93,450317.38,265788.38,184528.98
Asia,India,Fruits,Online,M,2/12/2014,509586083,2/25/2014,6701,9.33,6.92,62520.33,46370.92,16149.41
Asia,India,Cosmetics,Online,M,5/16/2016,696736896,6/27/2016,8785,437.2,263.33,3840802.0,2313354.0,1527448.0
Asia,India,Household,Offline,C,1/1/2016,313218772,2/12/2016,7250,668.27,502.54,4844957.5,3643415.0,1201542.5
Asia,India,Household,Offline,C,6/12/2017,133523213,7/23/2017,1341,668.27,502.54,896150.06,673906.1,222243.94
Asia,India,Meat,Online,C,3/3/2015,132889354,3/3/2015,3768,421.89,364.69,1589681.5,1374151.9,215529.6
Asia,India,Meat,Online,M,10/5/2010,850107753,10/29/2010,4630,421.89,364.69,1953350.8,1688514.8,264836.0
Asia,India,Vegetables,Online,L,5/18/2011,184271037,5/27/2011,8750,154.06,90.93,1348025.0,795637.5,552387.5
Asia,India,Snacks,Offline,H,5/7/2013,694383418,5/29/2013,2339,152.58,97.44,356884.62,227912.16,128972.46
Asia,India,Vegetables,Offline,L,11/13/2010,513757884,12/13/2010,1230,154.06,90.93,189493.8,111843.9,77649.9
Asia,India,Beverages,Offline,L,9/21/2011,948065459,10/25/2011,2492,47.45,31.79,118245.4,79220.68,39024.72
Asia,India,Vegetables,Online,L,4/24/2017,981211555,6/4/2017,1159,154.06,90.93,178555.55,105387.87,73167.67
Asia,India,Meat,Offline,C,3/18/2016,671581208,4/22/2016,4658,421.89,364.69,1965163.6,1698726.0,266437.6
Asia,India,Cereal,Offline,H,3/14/2014,490815341,4/23/2014,2021,205.7,117.11,415719.7,236679.31,179040.39
Asia,India,Beverages,Online,C,8/29/2013,760083377,9/30/2013,4417,47.45,31.79,209586.66,140416.44,69170.22
Asia,India,Beverages,Online,L,10/23/2011,163978087,12/2/2011,3615,47.45,31.79,171531.75,114920.85,56610.9
Asia,India,Vegetables,Online,C,7/18/2017,562489974,8/3/2017,2138,154.06,90.93,329380.28,194408.34,134971.94
Asia,India,Household,Online,L,3/31/2012,868935573,4/29/2012,6200,668.27,502.54,4143274.0,3115748.0,1027526.0
Asia,India,Meat,Online,L,7/5/2013,719539105,8/3/2013,6466,421.89,364.69,2727940.8,2358085.5,369855.2
Asia,India,Household,Offline,L,7/16/2010,725570857,8/14/2010,1395,668.27,502.54,932236.6,701043.3,231193.34
Asia,India,Cosmetics,Offline,C,10/18/2014,867808187,10/21/2014,2582,437.2,263.33,1128850.4,679918.06,448932.34
Asia,India,Vegetables,Offline,M,6/25/2016,713507354,7/24/2016,1537,154.06,90.93,236790.22,139759.4,97030.81
Asia,India,Beverages,Online,H,2/7/2013,272180974,2/9/2013,3254,47.45,31.79,154402.3,103444.66,50957.64
Asia,India,Vegetables,Online,M,12/2/2015,903546798,1/21/2016,8431,154.06,90.93,1298879.9,766630.8,532249.0
Asia,India,Office Supplies,Offline,M,12/15/2015,880012023,12/20/2015,3968,651.21,524.96,2584001.2,2083041.2,500960.0
Asia,India,Personal Care,Offline,M,4/2/2010,192219817,4/25/2010,970,81.73,56.67,79278.1,54969.9,24308.2
Asia,India,Personal Care,Offline,M,12/4/2012,611913001,12/29/2012,7510,81.73,56.67,613792.3,425591.7,188200.6
Asia,India,Meat,Offline,H,11/1/2013,638788306,11/12/2013,510,421.89,364.69,215163.9,185991.9,29172.0
Asia,India,Household,Offline,M,8/23/2016,607600867,8/28/2016,1454,668.27,502.54,971664.56,730693.2,240971.42
Asia,India,Snacks,Offline,C,5/29/2016,629514729,7/5/2016,6253,152.58,97.44,954082.75,609292.3,344790.4
Asia,India,Cereal,Online,C,2/16/2010,956154572,2/17/2010,6241,205.7,117.11,1283773.8,730883.5,552890.2
Asia,India,Clothes,Offline,H,8/8/2010,234385001,9/16/2010,8585,109.28,35.84,938168.8,307686.4,630482.4
Asia,India,Household,Online,L,5/4/2014,590435588,6/21/2014,1866,668.27,502.54,1246991.9,937739.6,309252.2
Asia,India,Clothes,Online,H,11/26/2011,874078977,12/19/2011,8248,109.28,35.84,901341.44,295608.3,605733.1
Asia,India,Vegetables,Online,H,3/25/2012,749640786,5/9/2012,4222,154.06,90.93,650441.3,383906.47,266534.88
Asia,India,Household,Online,M,9/1/2013,478949248,9/26/2013,581,668.27,502.54,388264.88,291975.75,96289.13
Asia,India,Clothes,Online,H,3/18/2014,803869473,3/27/2014,1696,109.28,35.84,185338.88,60784.64,124554.24
Asia,India,Baby Food,Online,M,5/6/2010,858633315,6/21/2010,7534,255.28,159.42,1923279.5,1201070.2,722209.25
Asia,India,Fruits,Online,M,5/23/2011,937820279,6/24/2011,716,9.33,6.92,6680.28,4954.72,1725.56
Asia,India,Beverages,Online,H,5/27/2017,966062009,6/11/2017,8071,47.45,31.79,382968.94,256577.1,126391.86
Asia,India,Cereal,Offline,L,7/1/2015,908451163,7/24/2015,9742,205.7,117.11,2003929.4,1140885.6,863043.75
Asia,India,Cosmetics,Offline,L,7/19/2010,225999772,8/7/2010,7210,437.2,263.33,3152212.0,1898609.2,1253602.8
Asia,India,Meat,Offline,L,9/7/2013,926686751,10/2/2013,6058,421.89,364.69,2555809.5,2209292.0,346517.6
Asia,India,Fruits,Online,M,4/2/2016,454287087,4/6/2016,2499,9.33,6.92,23315.67,17293.08,6022.59
Asia,India,Meat,Offline,M,10/15/2014,161567533,11/23/2014,278,421.89,364.69,117285.42,101383.82,15901.6
Asia,India,Snacks,Online,H,6/2/2013,734688651,6/6/2013,9553,152.58,97.44,1457596.8,930844.3,526752.44
Asia,India,Cereal,Online,M,8/31/2010,246391427,9/5/2010,1553,205.7,117.11,319452.1,181871.83,137580.27
Asia,India,Fruits,Offline,C,2/12/2011,170643699,3/13/2011,6117,9.33,6.92,57071.61,42329.64,14741.97
Asia,India,Household,Online,M,9/23/2010,698892962,10/19/2010,6813,668.27,502.54,4552923.5,3423805.0,1129118.5
Asia,India,Baby Food,Offline,L,5/24/2016,181777226,6/30/2016,776,255.28,159.42,198097.28,123709.92,74387.36
Asia,India,Beverages,Offline,C,3/7/2016,282919681,4/17/2016,1075,47.45,31.79,51008.75,34174.25,16834.5
Asia,India,Fruits,Offline,L,1/29/2016,531894767,2/12/2016,8336,9.33,6.92,77774.88,57685.12,20089.76
Asia,India,Fruits,Offline,C,7/15/2010,372450530,8/31/2010,5243,9.33,6.92,48917.19,36281.56,12635.63
Asia,India,Fruits,Offline,L,8/29/2015,889919459,9/17/2015,5799,9.33,6.92,54104.67,40129.08,13975.59
Asia,India,Beverages,Online,L,11/29/2010,890652024,12/25/2010,2581,47.45,31.79,122468.45,82049.99,40418.46
Asia,India,Household,Offline,H,1/11/2017,800980842,1/29/2017,6885,668.27,502.54,4601039.0,3459988.0,1141051.0
Asia,India,Cereal,Online,M,5/16/2011,136962449,5/16/2011,9087,205.7,117.11,1869195.9,1064178.6,805017.3
Asia,India,Personal Care,Offline,C,3/20/2017,861677730,4/26/2017,8443,81.73,56.67,690046.4,478464.8,211581.58
Asia,India,Office Supplies,Online,H,6/17/2011,668692576,7/30/2011,9848,651.21,524.96,6413116.0,5169806.0,1243310.0
Asia,India,Household,Offline,C,10/17/2015,942231118,11/5/2015,5981,668.27,502.54,3996922.8,3005691.8,991231.1
Asia,India,Meat,Online,H,10/24/2016,680065143,11/14/2016,5243,421.89,364.69,2211969.2,1912069.6,299899.6
Asia,India,Personal Care,Offline,H,5/25/2017,390883529,6/27/2017,9977,81.73,56.67,815420.2,565396.56,250023.62
Asia,India,Beverages,Offline,H,5/14/2013,595241248,5/17/2013,3968,47.45,31.79,188281.6,126142.72,62138.88
Asia,India,Meat,Offline,C,10/19/2014,605683839,11/29/2014,4162,421.89,364.69,1755906.1,1517839.8,238066.4
Asia,India,Vegetables,Online,M,5/30/2016,585827338,6/25/2016,8183,154.06,90.93,1260673.0,744080.2,516592.78
Asia,India,Clothes,Offline,C,3/14/2017,698695552,4/25/2017,8395,109.28,35.84,917405.6,300876.8,616528.8
Asia,India,Fruits,Online,L,11/27/2015,324747121,12/15/2015,8745,9.33,6.92,81590.85,60515.4,21075.45
Asia,India,Household,Offline,H,10/13/2012,159172427,11/16/2012,1513,668.27,502.54,1011092.5,760343.0,250749.48
Asia,India,Vegetables,Online,H,9/27/2011,167360246,10/15/2011,4471,154.06,90.93,688802.25,406548.03,282254.22
Asia,India,Household,Online,M,11/2/2011,155831897,12/14/2011,2976,668.27,502.54,1988771.5,1495559.0,493212.47
Asia,India,Snacks,Offline,C,3/11/2010,421281325,3/11/2010,5361,152.58,97.44,817981.4,522375.84,295605.53
Asia,India,Baby Food,Online,H,9/18/2011,416574370,9/29/2011,2468,255.28,159.42,630031.06,393448.56,236582.48
Asia,India,Household,Online,H,7/16/2017,471493995,9/2/2017,4406,668.27,502.54,2944397.5,2214191.2,730206.4
Asia,India,Baby Food,Online,H,12/22/2010,486840951,12/29/2010,5911,255.28,159.42,1508960.1,942331.6,566628.44
Asia,India,Fruits,Online,H,12/9/2014,333173978,1/1/2015,2439,9.33,6.92,22755.87,16877.88,5877.99
Asia,India,Office Supplies,Offline,M,2/5/2013,993810212,2/17/2013,9381,651.21,524.96,6109001.0,4924650.0,1184351.2
Asia,India,Cereal,Online,C,6/20/2012,949785077,7/4/2012,1365,205.7,117.11,280780.5,159855.16,120925.35
Asia,India,Cereal,Online,H,8/18/2012,490758264,8/25/2012,5131,205.7,117.11,1055446.8,600891.44,454555.28
Asia,India,Household,Online,C,12/17/2014,674526917,12/24/2014,6359,668.27,502.54,4249529.0,3195651.8,1053877.1
Asia,India,Meat,Offline,M,8/10/2012,324154889,8/24/2012,3490,421.89,364.69,1472396.1,1272768.1,199628.0
Asia,India,Personal Care,Offline,L,12/12/2016,316559302,1/15/2017,5787,81.73,56.67,472971.5,327949.28,145022.22
Asia,India,Household,Offline,L,10/14/2010,973023736,10/20/2010,8201,668.27,502.54,5480482.5,4121330.5,1359151.8
Asia,India,Snacks,Online,L,7/9/2014,647511279,7/27/2014,1831,152.58,97.44,279373.97,178412.64,100961.34
Asia,India,Cereal,Offline,L,12/28/2012,473847472,1/13/2013,852,205.7,117.11,175256.4,99777.72,75478.68
Asia,India,Personal Care,Offline,C,1/14/2012,970078027,2/16/2012,6500,81.73,56.67,531245.0,368355.0,162890.0
Asia,India,Clothes,Online,C,7/14/2013,755080306,8/24/2013,3897,109.28,35.84,425864.16,139668.48,286195.7
Asia,India,Office Supplies,Offline,M,1/3/2012,625103890,2/22/2012,987,651.21,524.96,642744.25,518135.53,124608.75
Asia,India,Personal Care,Offline,C,8/20/2016,163484561,8/23/2016,7569,81.73,56.67,618614.4,428935.22,189679.14
Asia,India,Cosmetics,Offline,C,4/15/2015,550088727,5/15/2015,2333,437.2,263.33,1019987.6,614348.9,405638.72
Asia,India,Baby Food,Offline,C,11/14/2012,603527772,11/19/2012,6134,255.28,159.42,1565887.5,977882.25,588005.25
Asia,India,Household,Online,L,3/12/2017,564012181,3/24/2017,2593,668.27,502.54,1732824.1,1303086.2,429737.88
Asia,India,Baby Food,Offline,C,10/13/2011,234821450,11/26/2011,7740,255.28,159.42,1975867.2,1233910.8,741956.4
Asia,India,Beverages,Offline,C,7/1/2011,910903346,7/10/2011,5397,47.45,31.79,256087.66,171570.62,84517.02
Asia,India,Personal Care,Offline,H,1/2/2011,875502479,1/2/2011,9494,81.73,56.67,775944.6,538025.0,237919.64
Asia,India,Snacks,Online,C,11/3/2014,344702327,12/23/2014,3933,152.58,97.44,600097.1,383231.53,216865.62
Asia,India,Meat,Offline,L,12/24/2015,190302789,1/1/2016,3679,421.89,364.69,1552133.2,1341694.5,210438.8
Asia,India,Household,Offline,C,12/31/2010,566069543,1/29/2011,1412,668.27,502.54,943597.25,709586.5,234010.77
Asia,India,Personal Care,Offline,M,1/6/2014,980619323,2/12/2014,5904,81.73,56.67,482533.9,334579.7,147954.23
Asia,India,Meat,Offline,C,8/13/2012,768271195,8/29/2012,7374,421.89,364.69,3111016.8,2689224.0,421792.8
Asia,India,Fruits,Offline,H,8/12/2016,722131621,8/30/2016,3649,9.33,6.92,34045.17,25251.08,8794.09
Asia,India,Baby Food,Online,L,4/20/2012,658883845,6/5/2012,7227,255.28,159.42,1844908.5,1152128.4,692780.25
Asia,India,Baby Food,Offline,L,1/15/2016,730179107,1/15/2016,5079,255.28,159.42,1296567.1,809694.2,486872.94
Asia,India,Personal Care,Online,H,7/7/2016,293164861,8/19/2016,2852,81.73,56.67,233093.95,161622.84,71471.12
Asia,India,Cosmetics,Offline,C,7/17/2013,342884004,7/19/2013,5851,437.2,263.33,2558057.2,1540743.9,1017313.4
Asia,India,Fruits,Offline,C,3/27/2010,972925031,5/5/2010,8992,9.33,6.92,83895.36,62224.64,21670.72
Asia,India,Personal Care,Online,L,8/1/2013,672469556,9/11/2013,7540,81.73,56.67,616244.2,427291.8,188952.4
Asia,India,Meat,Offline,H,7/20/2015,104211175,8/2/2015,7257,421.89,364.69,3061655.8,2646555.2,415100.4
Asia,India,Clothes,Offline,L,2/24/2010,222757947,4/10/2010,7882,109.28,35.84,861344.94,282490.88,578854.06
Asia,India,Baby Food,Online,M,10/16/2015,173293292,10/16/2015,191,255.28,159.42,48758.48,30449.22,18309.26
Asia,India,Personal Care,Online,H,12/9/2012,378087460,1/5/2013,3336,81.73,56.67,272651.28,189051.12,83600.16
Asia,India,Snacks,Online,L,10/7/2014,982338941,10/24/2014,4777,152.58,97.44,728874.7,465470.88,263403.78
Asia,India,Baby Food,Offline,C,2/2/2015,504780423,2/8/2015,4599,255.28,159.42,1174032.8,733172.56,440860.12
Asia,India,Snacks,Online,C,12/1/2010,300084960,1/18/2011,663,152.58,97.44,101160.54,64602.72,36557.82
Asia,India,Snacks,Online,M,3/31/2017,219277083,5/19/2017,7817,152.58,97.44,1192717.9,761688.5,431029.38
Asia,India,Cereal,Offline,M,11/5/2015,137991130,11/14/2015,3497,205.7,117.11,719332.9,409533.66,309799.22
Asia,India,Household,Offline,M,10/13/2015,498114812,10/31/2015,2097,668.27,502.54,1401362.2,1053826.4,347535.8
Asia,India,Cereal,Offline,C,7/15/2011,799993789,8/29/2011,4795,205.7,117.11,986331.5,561542.44,424789.06
Asia,India,Fruits,Offline,C,6/19/2010,332145297,7/3/2010,8029,9.33,6.92,74910.57,55560.68,19349.89
Asia,India,Fruits,Offline,L,4/27/2015,304495799,6/1/2015,5928,9.33,6.92,55308.24,41021.76,14286.48
Asia,India,Cosmetics,Offline,C,4/16/2016,212315356,4/23/2016,7687,437.2,263.33,3360756.5,2024217.8,1336538.8
Asia,India,Cereal,Online,H,5/14/2016,562053525,5/25/2016,2983,205.7,117.11,613603.1,349339.12,264263.97
Asia,India,Baby Food,Online,C,12/27/2010,253015410,1/5/2011,1737,255.28,159.42,443421.38,276912.53,166508.81
Asia,India,Snacks,Offline,H,3/17/2013,463700997,4/18/2013,8284,152.58,97.44,1263972.8,807192.94,456779.75
Asia,India,Cosmetics,Online,H,3/18/2016,255763709,5/5/2016,5020,437.2,263.33,2194744.0,1321916.6,872827.4
Asia,India,Office Supplies,Online,C,5/6/2015,427411782,5/23/2015,9499,651.21,524.96,6185844.0,4986595.0,1199248.8
Asia,India,Office Supplies,Online,L,2/10/2010,421042287,3/12/2010,4624,651.21,524.96,3011195.0,2427415.0,583780.0
Asia,India,Personal Care,Offline,H,12/2/2011,137061154,12/19/2011,8296,81.73,56.67,678032.06,470134.3,207897.77
Asia,India,Baby Food,Online,C,8/23/2012,344307506,9/23/2012,7097,255.28,159.42,1811722.1,1131403.8,680318.44
Asia,India,Fruits,Offline,H,8/1/2013,541407382,8/10/2013,3330,9.33,6.92,31068.9,23043.6,8025.3
Asia,India,Snacks,Offline,L,11/25/2013,872852885,12/25/2013,5420,152.58,97.44,826983.6,528124.8,298858.8
Asia,India,Office Supplies,Offline,C,1/29/2015,104351508,2/14/2015,8785,651.21,524.96,5720880.0,4611773.5,1109106.2
Asia,India,Vegetables,Online,C,6/15/2016,193783652,6/19/2016,3744,154.06,90.93,576800.6,340441.9,236358.72
